domain,condition,conversation_id,step_index,delta,direction,directional_gain
photoshop,oscillatory,photoshop_oscillatory_006,2,0.42256910456230634,1.0,0.42256910456230634
photoshop,oscillatory,photoshop_oscillatory_006,3,-0.37171287974923395,-1.0,0.37171287974923395
photoshop,oscillatory,photoshop_oscillatory_006,4,-0.012383075529729615,1.0,-0.012383075529729615
photoshop,oscillatory,photoshop_oscillatory_006,5,0.7796083576462483,-1.0,-0.7796083576462483
photoshop,oscillatory,photoshop_oscillatory_006,6,-0.03850580250106739,1.0,-0.03850580250106739
photoshop,oscillatory,photoshop_oscillatory_007,1,-3.1612042719694537,-1.0,3.1612042719694537
photoshop,oscillatory,photoshop_oscillatory_007,2,-1.329607630692853,1.0,-1.329607630692853
photoshop,oscillatory,photoshop_oscillatory_007,3,-0.31714662531253657,-1.0,0.31714662531253657
photoshop,oscillatory,photoshop_oscillatory_007,4,-0.20721890480466598,1.0,-0.20721890480466598
photoshop,oscillatory,photoshop_oscillatory_007,5,-0.19715476336837945,-1.0,0.19715476336837945
photoshop,oscillatory,photoshop_oscillatory_007,6,0.3688178091530969,1.0,0.3688178091530969
photoshop,oscillatory,photoshop_oscillatory_008,1,-1.0682923282022858,-1.0,1.0682923282022858
photoshop,oscillatory,photoshop_oscillatory_008,2,0.07722044810667283,1.0,0.07722044810667283
photoshop,oscillatory,photoshop_oscillatory_008,3,-0.6614351551446337,-1.0,0.6614351551446337
photoshop,oscillatory,photoshop_oscillatory_008,4,0.4513713870277596,1.0,0.4513713870277596
photoshop,oscillatory,photoshop_oscillatory_008,5,-0.2672101303630412,-1.0,0.2672101303630412
photoshop,oscillatory,photoshop_oscillatory_008,6,0.419359709084662,1.0,0.419359709084662
photoshop,oscillatory,photoshop_oscillatory_009,1,-2.434448898272841,-1.0,2.434448898272841
photoshop,oscillatory,photoshop_oscillatory_009,2,1.343498156525168,1.0,1.343498156525168
photoshop,oscillatory,photoshop_oscillatory_009,3,-0.08751703972945857,-1.0,0.08751703972945857
photoshop,oscillatory,photoshop_oscillatory_009,4,-0.5341101217436367,1.0,-0.5341101217436367
photoshop,oscillatory,photoshop_oscillatory_009,5,0.28076546794914625,-1.0,-0.28076546794914625
photoshop,oscillatory,photoshop_oscillatory_009,6,0.45027451821094977,1.0,0.45027451821094977
photoshop,oscillatory,photoshop_oscillatory_010,1,-5.61914229271902,-1.0,5.61914229271902
photoshop,oscillatory,photoshop_oscillatory_010,2,-0.06733145272890817,1.0,-0.06733145272890817
photoshop,oscillatory,photoshop_oscillatory_010,3,0.3661479909608841,-1.0,-0.3661479909608841
photoshop,oscillatory,photoshop_oscillatory_010,4,0.01887134506455851,1.0,0.01887134506455851
photoshop,oscillatory,photoshop_oscillatory_010,5,-0.3123706648084167,-1.0,0.3123706648084167
photoshop,oscillatory,photoshop_oscillatory_010,6,0.7468387414011353,1.0,0.7468387414011353
photoshop,oscillatory,photoshop_oscillatory_011,1,-4.075494594204463,-1.0,4.075494594204463
photoshop,oscillatory,photoshop_oscillatory_011,2,0.22997025472549865,1.0,0.22997025472549865
photoshop,oscillatory,photoshop_oscillatory_011,3,0.303117529367793,-1.0,-0.303117529367793
photoshop,oscillatory,photoshop_oscillatory_011,4,-0.14511293324757912,1.0,-0.14511293324757912
photoshop,oscillatory,photoshop_oscillatory_011,5,-0.5393007427679732,-1.0,0.5393007427679732
photoshop,oscillatory,photoshop_oscillatory_011,6,0.26606277289881963,1.0,0.26606277289881963
photoshop,oscillatory,photoshop_oscillatory_012,1,-1.9696451789203988,-1.0,1.9696451789203988
photoshop,oscillatory,photoshop_oscillatory_012,2,0.09016427120690151,1.0,0.09016427120690151
photoshop,oscillatory,photoshop_oscillatory_012,3,-1.1603949859880607,-1.0,1.1603949859880607
photoshop,oscillatory,photoshop_oscillatory_012,4,0.798546656810224,1.0,0.798546656810224
photoshop,oscillatory,photoshop_oscillatory_012,5,-0.798546656810224,-1.0,0.798546656810224
photoshop,oscillatory,photoshop_oscillatory_012,6,0.7614029528543842,1.0,0.7614029528543842
photoshop,oscillatory,photoshop_oscillatory_013,1,-4.391822707529805,-1.0,4.391822707529805
photoshop,oscillatory,photoshop_oscillatory_013,2,-0.3477672190075362,1.0,-0.3477672190075362
photoshop,oscillatory,photoshop_oscillatory_013,3,-1.112475625112134,-1.0,1.112475625112134
photoshop,oscillatory,photoshop_oscillatory_013,4,-0.09796878597539216,1.0,-0.09796878597539216
photoshop,oscillatory,photoshop_oscillatory_013,5,0.30376516535038567,-1.0,-0.30376516535038567
photoshop,oscillatory,photoshop_oscillatory_013,6,-0.013989049827618727,1.0,-0.013989049827618727
photoshop,oscillatory,photoshop_oscillatory_014,1,-1.9744235610499632,-1.0,1.9744235610499632
photoshop,oscillatory,photoshop_oscillatory_014,2,-0.43916610692821595,1.0,-0.43916610692821595
photoshop,oscillatory,photoshop_oscillatory_014,3,0.19339077101797109,-1.0,-0.19339077101797109
photoshop,oscillatory,photoshop_oscillatory_014,4,0.3550042444322632,1.0,0.3550042444322632
photoshop,oscillatory,photoshop_oscillatory_014,5,-0.2550670869801287,-1.0,0.2550670869801287
photoshop,oscillatory,photoshop_oscillatory_014,6,0.3109291952655347,1.0,0.3109291952655347
photoshop,oscillatory,photoshop_oscillatory_015,1,-0.5396231216102354,-1.0,0.5396231216102354
photoshop,oscillatory,photoshop_oscillatory_015,2,2.389398776518474,1.0,2.389398776518474
photoshop,oscillatory,photoshop_oscillatory_015,3,-0.5812963552184591,-1.0,0.5812963552184591
photoshop,oscillatory,photoshop_oscillatory_015,4,-0.03665388786729906,1.0,-0.03665388786729906
photoshop,oscillatory,photoshop_oscillatory_015,5,-4.12660272185083,-1.0,4.12660272185083
photoshop,oscillatory,photoshop_oscillatory_015,6,0.20775256684157073,1.0,0.20775256684157073
photoshop,oscillatory,photoshop_oscillatory_016,1,-0.01140992551879183,-1.0,0.01140992551879183
photoshop,oscillatory,photoshop_oscillatory_016,2,1.1728187649217863,1.0,1.1728187649217863
photoshop,oscillatory,photoshop_oscillatory_016,3,-0.5158061854031375,-1.0,0.5158061854031375
photoshop,oscillatory,photoshop_oscillatory_016,4,-0.04420820863910069,1.0,-0.04420820863910069
photoshop,oscillatory,photoshop_oscillatory_016,5,0.01913364737659995,-1.0,-0.01913364737659995
photoshop,oscillatory,photoshop_oscillatory_016,6,-0.06437051749343525,1.0,-0.06437051749343525
photoshop,oscillatory,photoshop_oscillatory_017,1,-4.216526033588531,-1.0,4.216526033588531
photoshop,oscillatory,photoshop_oscillatory_017,2,1.094942600438496,1.0,1.094942600438496
photoshop,oscillatory,photoshop_oscillatory_017,3,-1.7429666778238397,-1.0,1.7429666778238397
photoshop,oscillatory,photoshop_oscillatory_017,4,1.5101970584020656,1.0,1.5101970584020656
photoshop,oscillatory,photoshop_oscillatory_017,5,-0.9265110699431767,-1.0,0.9265110699431767
photoshop,oscillatory,photoshop_oscillatory_017,6,1.136391195742155,1.0,1.136391195742155
photoshop,oscillatory,photoshop_oscillatory_018,1,-3.394084544334273,-1.0,3.394084544334273
photoshop,oscillatory,photoshop_oscillatory_018,2,4.787184027104212,1.0,4.787184027104212
photoshop,oscillatory,photoshop_oscillatory_018,3,-5.2420150658320805,-1.0,5.2420150658320805
photoshop,oscillatory,photoshop_oscillatory_018,4,0.43796530627025754,1.0,0.43796530627025754
photoshop,oscillatory,photoshop_oscillatory_018,5,-0.11327394832251025,-1.0,0.11327394832251025
photoshop,oscillatory,photoshop_oscillatory_018,6,0.1475003995033628,1.0,0.1475003995033628
photoshop,oscillatory,photoshop_oscillatory_019,1,-2.1942798513696555,-1.0,2.1942798513696555
photoshop,oscillatory,photoshop_oscillatory_019,2,5.754431235033765,1.0,5.754431235033765
photoshop,oscillatory,photoshop_oscillatory_019,3,-2.2124189916780965,-1.0,2.2124189916780965
photoshop,oscillatory,photoshop_oscillatory_019,4,5.543777574123431,1.0,5.543777574123431
photoshop,oscillatory,photoshop_oscillatory_019,5,-4.720845203763133,-1.0,4.720845203763133
photoshop,oscillatory,photoshop_oscillatory_019,6,-0.14820404722127556,1.0,-0.14820404722127556
photoshop,oscillatory,photoshop_oscillatory_020,1,-2.633846228872753,-1.0,2.633846228872753
photoshop,oscillatory,photoshop_oscillatory_020,2,0.4380920322435946,1.0,0.4380920322435946
photoshop,oscillatory,photoshop_oscillatory_020,3,-1.7199990012634894,-1.0,1.7199990012634894
photoshop,oscillatory,photoshop_oscillatory_020,4,1.8340318234267206,1.0,1.8340318234267206
photoshop,oscillatory,photoshop_oscillatory_020,5,-0.16277829849730496,-1.0,0.16277829849730496
photoshop,oscillatory,photoshop_oscillatory_020,6,0.2682922956034943,1.0,0.2682922956034943
photoshop,oscillatory,photoshop_oscillatory_021,1,-0.7583318000808896,-1.0,0.7583318000808896
photoshop,oscillatory,photoshop_oscillatory_021,2,1.3068687935790084,1.0,1.3068687935790084
photoshop,oscillatory,photoshop_oscillatory_021,3,-0.4881386278098221,-1.0,0.4881386278098221
photoshop,oscillatory,photoshop_oscillatory_021,4,0.03314393867496346,1.0,0.03314393867496346
photoshop,oscillatory,photoshop_oscillatory_021,5,-0.26283951095379665,-1.0,0.26283951095379665
photoshop,oscillatory,photoshop_oscillatory_021,6,0.44893204362696837,1.0,0.44893204362696837
photoshop,oscillatory,photoshop_oscillatory_022,1,1.9548216425855713,-1.0,-1.9548216425855713
photoshop,oscillatory,photoshop_oscillatory_022,2,2.8063682548146156,1.0,2.8063682548146156
photoshop,oscillatory,photoshop_oscillatory_022,3,-0.6270361286403867,-1.0,0.6270361286403867
photoshop,oscillatory,photoshop_oscillatory_022,4,0.054053038994213765,1.0,0.054053038994213765
photoshop,oscillatory,photoshop_oscillatory_022,5,-0.054053038994213765,-1.0,0.054053038994213765
photoshop,oscillatory,photoshop_oscillatory_022,6,-0.06391558251286966,1.0,-0.06391558251286966
photoshop,oscillatory,photoshop_oscillatory_023,1,-1.0211963820911163,-1.0,1.0211963820911163
photoshop,oscillatory,photoshop_oscillatory_023,2,0.5975801651088344,1.0,0.5975801651088344
photoshop,oscillatory,photoshop_oscillatory_023,3,-0.2961515358328757,-1.0,0.2961515358328757
photoshop,oscillatory,photoshop_oscillatory_023,4,0.34835196219205533,1.0,0.34835196219205533
photoshop,oscillatory,photoshop_oscillatory_023,5,-0.5938306707448948,-1.0,0.5938306707448948
photoshop,oscillatory,photoshop_oscillatory_023,6,0.17030085553778385,1.0,0.17030085553778385
photoshop,oscillatory,photoshop_oscillatory_024,1,0.9480356385743136,-1.0,-0.9480356385743136
photoshop,oscillatory,photoshop_oscillatory_024,2,1.4248159218032534,1.0,1.4248159218032534
photoshop,oscillatory,photoshop_oscillatory_024,3,-0.24453827773807868,-1.0,0.24453827773807868
photoshop,oscillatory,photoshop_oscillatory_024,4,1.0798872118980203,1.0,1.0798872118980203
photoshop,oscillatory,photoshop_oscillatory_024,5,-1.5906845590036975,-1.0,1.5906845590036975
photoshop,oscillatory,photoshop_oscillatory_024,6,1.9999790700853022,1.0,1.9999790700853022
photoshop,oscillatory,photoshop_oscillatory_025,1,-1.9289135336709187,-1.0,1.9289135336709187
photoshop,oscillatory,photoshop_oscillatory_025,2,-0.10442648190836368,1.0,-0.10442648190836368
photoshop,oscillatory,photoshop_oscillatory_025,3,-0.6255886454256963,-1.0,0.6255886454256963
photoshop,oscillatory,photoshop_oscillatory_025,4,-0.26479066852472233,1.0,-0.26479066852472233
photoshop,oscillatory,photoshop_oscillatory_025,5,1.0931250816185827,-1.0,-1.0931250816185827
photoshop,oscillatory,photoshop_oscillatory_025,6,0.2925769744514506,1.0,0.2925769744514506
photoshop,oscillatory,photoshop_oscillatory_026,1,-0.4707569875604698,-1.0,0.4707569875604698
photoshop,oscillatory,photoshop_oscillatory_026,2,-0.19555449153624477,1.0,-0.19555449153624477
photoshop,oscillatory,photoshop_oscillatory_026,3,1.3706592816496512,-1.0,-1.3706592816496512
photoshop,oscillatory,photoshop_oscillatory_026,4,-1.3756732977821438,1.0,-1.3756732977821438
photoshop,oscillatory,photoshop_oscillatory_026,5,-0.1163691385057678,-1.0,0.1163691385057678
photoshop,oscillatory,photoshop_oscillatory_026,6,0.19000118167820962,1.0,0.19000118167820962
photoshop,oscillatory,photoshop_oscillatory_027,1,-3.6469614007713878,-1.0,3.6469614007713878
photoshop,oscillatory,photoshop_oscillatory_027,2,5.899739493416007,1.0,5.899739493416007
photoshop,oscillatory,photoshop_oscillatory_027,3,-2.8989828088830625,-1.0,2.8989828088830625
photoshop,oscillatory,photoshop_oscillatory_027,4,1.7207169027161315,1.0,1.7207169027161315
photoshop,oscillatory,photoshop_oscillatory_027,5,-3.5124123425115776,-1.0,3.5124123425115776
photoshop,oscillatory,photoshop_oscillatory_027,6,0.3587093288137454,1.0,0.3587093288137454
photoshop,oscillatory,photoshop_oscillatory_028,1,-1.288825931212076,-1.0,1.288825931212076
photoshop,oscillatory,photoshop_oscillatory_028,2,-0.48605126289491646,1.0,-0.48605126289491646
photoshop,oscillatory,photoshop_oscillatory_028,3,-0.5170838112413065,-1.0,0.5170838112413065
photoshop,oscillatory,photoshop_oscillatory_028,4,0.39632737576214727,1.0,0.39632737576214727
photoshop,oscillatory,photoshop_oscillatory_028,5,-0.39632737576214727,-1.0,0.39632737576214727
photoshop,oscillatory,photoshop_oscillatory_028,6,0.3939877650533341,1.0,0.3939877650533341
photoshop,oscillatory,photoshop_oscillatory_029,1,-1.834491739545792,-1.0,1.834491739545792
photoshop,oscillatory,photoshop_oscillatory_029,2,1.5857471745991676,1.0,1.5857471745991676
photoshop,oscillatory,photoshop_oscillatory_029,3,-1.5740651614984085,-1.0,1.5740651614984085
photoshop,oscillatory,photoshop_oscillatory_029,4,0.2195036457820203,1.0,0.2195036457820203
photoshop,oscillatory,photoshop_oscillatory_029,5,1.0939856515293918,-1.0,-1.0939856515293918
photoshop,oscillatory,photoshop_oscillatory_029,6,0.3274175413237783,1.0,0.3274175413237783
photoshop,oscillatory,photoshop_oscillatory_030,1,-2.0766552069142534,-1.0,2.0766552069142534
photoshop,oscillatory,photoshop_oscillatory_030,2,0.5036463912254703,1.0,0.5036463912254703
photoshop,oscillatory,photoshop_oscillatory_030,3,-0.7073031668281122,-1.0,0.7073031668281122
photoshop,oscillatory,photoshop_oscillatory_030,4,0.7280548421823567,1.0,0.7280548421823567
photoshop,oscillatory,photoshop_oscillatory_030,5,-0.6233690884727052,-1.0,0.6233690884727052
photoshop,oscillatory,photoshop_oscillatory_030,6,0.42554118377673866,1.0,0.42554118377673866
photoshop,oscillatory,photoshop_oscillatory_031,1,-4.046149970378876,-1.0,4.046149970378876
photoshop,oscillatory,photoshop_oscillatory_031,2,-0.14931534561027848,1.0,-0.14931534561027848
photoshop,oscillatory,photoshop_oscillatory_031,3,-0.11581473401356679,-1.0,0.11581473401356679
photoshop,oscillatory,photoshop_oscillatory_031,4,0.9787414940815882,1.0,0.9787414940815882
photoshop,oscillatory,photoshop_oscillatory_031,5,-0.8831489103387997,-1.0,0.8831489103387997
photoshop,oscillatory,photoshop_oscillatory_031,6,0.6367670094623223,1.0,0.6367670094623223
photoshop,oscillatory,photoshop_oscillatory_032,1,-3.156794550494894,-1.0,3.156794550494894
photoshop,oscillatory,photoshop_oscillatory_032,2,1.4715379753613615,1.0,1.4715379753613615
photoshop,oscillatory,photoshop_oscillatory_032,3,-0.8806214435887906,-1.0,0.8806214435887906
photoshop,oscillatory,photoshop_oscillatory_032,4,0.4315539062755749,1.0,0.4315539062755749
photoshop,oscillatory,photoshop_oscillatory_032,5,0.28541594480344834,-1.0,-0.28541594480344834
